mask1.png,180,144,Mouth,67,99,92,114
mask2.png,180,144,Mouth,67,99,92,114
mask3.png,180,144,Mouth,66,99,91,114
mask4.png,180,144,Mouth,68,99,93,114
mask5.png,180,144,Mouth,67,100,92,115
mask6.png,180,144,Mouth,67,98,92,113
mask7.png,180,144,Mouth,67,99,92,114
mask8.png,180,144,Mouth,66,99,91,114
mask9.png,180,144,Mouth,67,99,92,114
mask10.png,180,144,Mouth,67,98,92,113
mask11.png,180,144,Mouth,67,99,92,114
mask12.png,180,144,Mouth,66,99,91,114
mask13.png,180,144,Mouth,68,103,93,118
mask14.png,180,144,Mouth,68,101,93,116
mask15.png,180,144,Mouth,67,101,92,116
mask16.png,180,144,Mouth,67,101,92,116
mask17.png,180,144,Mouth,68,101,93,116
mask18.png,180,144,Mouth,68,101,93,116
mask19.png,180,144,Mouth,72,98,97,113
mask20.png,180,144,Mouth,72,98,97,113
mask21.png,180,144,Mouth,72,97,97,112
mask22.png,180,144,Mouth,72,97,97,112
mask23.png,180,144,Mouth,71,97,96,112
mask24.png,180,144,Mouth,73,97,98,112
mask25.png,180,144,Mouth,73,97,98,112
mask26.png,180,144,Mouth,72,97,97,112
mask27.png,180,144,Mouth,71,96,96,111
mask28.png,180,144,Mouth,71,97,96,112
mask29.png,180,144,Mouth,71,96,96,111
mask30.png,180,144,Mouth,71,97,96,112
mask31.png,180,144,Mouth,71,97,96,112
mask32.png,180,144,Mouth,70,95,95,110
mask33.png,180,144,Mouth,70,95,95,110
mask34.png,180,144,Mouth,70,95,95,110
mask35.png,180,144,Mouth,71,95,96,110
mask36.png,180,144,Mouth,66,101,91,116
mask37.png,180,144,Mouth,66,101,91,116
mask38.png,180,144,Mouth,65,101,90,116
mask39.png,180,144,Mouth,66,101,91,116
mask40.png,180,144,Mouth,66,99,91,114
mask41.png,180,144,Mouth,70,100,95,115
mask42.png,180,144,Mouth,71,101,96,116
mask43.png,180,144,Mouth,71,101,96,116
mask44.png,180,144,Mouth,71,100,96,115
mask45.png,180,144,Mouth,71,101,96,116
mask46.png,180,144,Mouth,72,101,97,116
mask47.png,180,144,Mouth,71,101,96,116
mask48.png,180,144,Mouth,72,100,97,115
mask49.png,180,144,Mouth,72,100,97,115
mask50.png,180,144,Mouth,72,99,97,114
mask51.png,180,144,Mouth,67,101,92,116
mask52.png,180,144,Mouth,67,101,92,116
mask53.png,180,144,Mouth,67,101,92,116
mask54.png,180,144,Mouth,67,101,92,116
mask55.png,180,144,Mouth,67,100,92,115
mask56.png,180,144,Mouth,67,101,92,116
mask57.png,180,144,Mouth,67,101,92,116
mask58.png,180,144,Mouth,66,101,91,116
mask59.png,180,144,Mouth,66,99,91,114
mask60.png,180,144,Mouth,66,99,91,114
mask61.png,180,144,Mouth,67,99,92,114
mask62.png,180,144,Mouth,65,100,90,115
mask63.png,180,144,Mouth,65,100,90,115
mask64.png,180,144,Mouth,66,100,91,115
mask65.png,180,144,Mouth,66,100,91,115
mask66.png,180,144,Mouth,66,100,91,115
mask67.png,180,144,Mouth,66,100,91,115
mask68.png,180,144,Mouth,66,100,91,115
mask69.png,180,144,Mouth,66,100,91,115
mask70.png,180,144,Mouth,66,99,91,114
mask71.png,180,144,Mouth,65,97,90,112
mask72.png,180,144,Mouth,65,97,90,112
mask73.png,180,144,Mouth,64,97,89,112
mask74.png,180,144,Mouth,64,97,89,112
mask75.png,180,144,Mouth,74,97,99,112
mask76.png,180,144,Mouth,74,97,99,112
mask77.png,180,144,Mouth,74,97,99,112
mask78.png,180,144,Mouth,74,97,99,112
mask79.png,180,144,Mouth,74,97,99,112
mask80.png,180,144,Mouth,74,97,99,112
mask81.png,180,144,Mouth,73,96,98,111
mask82.png,180,144,Mouth,74,95,99,110
mask83.png,180,144,Mouth,72,96,97,111
mask84.png,180,144,Mouth,72,96,97,111
mask85.png,180,144,Mouth,69,96,94,111
mask86.png,180,144,Mouth,69,95,94,110
mask87.png,180,144,Mouth,70,93,95,108
mask88.png,180,144,Mouth,70,91,95,106
mask89.png,180,144,Mouth,66,89,91,104
mask90.png,180,144,Mouth,67,89,92,104
mask91.png,180,144,Mouth,67,89,92,104
mask92.png,180,144,Mouth,68,89,93,104
mask93.png,180,144,Mouth,69,89,94,104
mask94.png,180,144,Mouth,71,90,96,105
mask95.png,180,144,Mouth,68,103,93,118
mask96.png,180,144,Mouth,68,104,93,119
mask97.png,180,144,Mouth,68,103,93,118
mask98.png,180,144,Mouth,68,103,93,118
mask99.png,180,144,Mouth,68,104,93,119
mask100.png,180,144,Mouth,68,103,93,118
mask101.png,180,144,Mouth,68,103,93,118
mask102.png,180,144,Mouth,67,95,92,110
mask103.png,180,144,Mouth,67,95,92,110
mask104.png,180,144,Mouth,66,95,91,110
mask105.png,180,144,Mouth,67,96,92,111
mask106.png,180,144,Mouth,67,95,92,110
mask107.png,180,144,Mouth,67,95,92,110
mask108.png,180,144,Mouth,66,95,91,110
mask109.png,180,144,Mouth,66,95,91,110
mask110.png,180,144,Mouth,66,95,91,110
mask111.png,180,144,Mouth,67,95,92,110
mask112.png,180,144,Mouth,67,95,92,110
mask113.png,180,144,Mouth,68,95,93,110
mask114.png,180,144,Mouth,68,95,93,110
mask115.png,180,144,Mouth,66,95,91,110
mask116.png,180,144,Mouth,67,95,92,110
mask117.png,180,144,Mouth,69,99,94,114
mask118.png,180,144,Mouth,70,98,95,113
mask119.png,180,144,Mouth,70,97,95,112
mask120.png,180,144,Mouth,72,96,97,111
mask121.png,180,144,Mouth,71,95,96,110
mask122.png,180,144,Mouth,71,96,96,111
mask123.png,180,144,Mouth,71,97,96,112
mask124.png,180,144,Mouth,69,95,94,110
mask125.png,180,144,Mouth,69,94,94,109
mask126.png,180,144,Mouth,67,95,92,110
mask127.png,180,144,Mouth,67,95,92,110
mask128.png,180,144,Mouth,68,96,93,111
mask129.png,180,144,Mouth,67,97,92,112
mask130.png,180,144,Mouth,60,99,85,114
mask131.png,180,144,Mouth,61,99,86,114
mask132.png,180,144,Mouth,62,99,87,114
mask133.png,180,144,Mouth,61,99,86,114
mask134.png,180,144,Mouth,62,99,87,114
mask135.png,180,144,Mouth,60,100,85,115
mask136.png,180,144,Mouth,62,99,87,114
mask137.png,180,144,Mouth,66,103,91,118
mask138.png,180,144,Mouth,66,104,91,119
mask139.png,180,144,Mouth,66,103,91,118
mask140.png,180,144,Mouth,66,102,91,117
mask141.png,180,144,Mouth,66,103,91,118
mask142.png,180,144,Mouth,66,103,91,118
mask143.png,180,144,Mouth,62,99,87,114
mask144.png,180,144,Mouth,62,99,87,114
mask145.png,180,144,Mouth,61,99,86,114
mask146.png,180,144,Mouth,62,100,87,115
mask147.png,180,144,Mouth,62,99,87,114
mask148.png,180,144,Mouth,62,99,87,114
mask149.png,180,144,Mouth,62,100,87,115
mask150.png,180,144,Mouth,62,101,87,116
mask151.png,180,144,Mouth,62,100,87,115
mask152.png,180,144,Mouth,62,98,87,113
mask153.png,180,144,Mouth,63,99,88,114
mask154.png,180,144,Mouth,62,99,87,114
mask155.png,180,144,Mouth,68,95,93,110
mask156.png,180,144,Mouth,68,95,93,110
mask157.png,180,144,Mouth,70,95,95,110
mask158.png,180,144,Mouth,70,94,95,109
mask159.png,180,144,Mouth,69,95,94,110
mask160.png,180,144,Mouth,69,93,94,108
mask161.png,180,144,Mouth,68,95,93,110
mask162.png,180,144,Mouth,69,95,94,110
mask163.png,180,144,Mouth,68,95,93,110
mask164.png,180,144,Mouth,68,95,93,110
mask165.png,180,144,Mouth,69,95,94,110
mask166.png,180,144,Mouth,68,95,93,110
mask167.png,180,144,Mouth,68,95,93,110
mask168.png,180,144,Mouth,70,101,95,116
mask169.png,180,144,Mouth,71,100,96,115
mask170.png,180,144,Mouth,70,100,95,115
mask171.png,180,144,Mouth,71,99,96,114
mask172.png,180,144,Mouth,72,99,97,114
mask173.png,180,144,Mouth,70,100,95,115
mask174.png,180,144,Mouth,71,100,96,115
mask175.png,180,144,Mouth,65,101,90,116
mask176.png,180,144,Mouth,66,101,91,116
mask177.png,180,144,Mouth,66,101,91,116
mask178.png,180,144,Mouth,66,101,91,116
mask179.png,180,144,Mouth,64,100,89,115
mask180.png,180,144,Mouth,65,100,90,115
mask181.png,180,144,Mouth,64,99,89,114
mask182.png,180,144,Mouth,66,99,91,114
